gene_name,HA,PD,YG
HSP90AA1,0.015232539230513,0.103434799837509,-0.460640940246388
HSP90AB1,-0.451334758146503,0.321409162307281,0.78135961323095
HSP90B1,-0.243041317148684,-0.67600714978077,-0.914413873044605
HSPA12A,0.512724004886699,0.157012078160417,0.877076841521918
HSPA2,0.495713850104755,0.0748194844791235,0.462597075573665
HSPA4,0.18337754360897,-0.364747845859292,-0.600762512331271
HSPA4L,0.254598485495969,0.252110299820625,0.154911681406127
HSPA5,0.292231897821638,-0.449845120859076,-0.50512647255868
HSPA8,-0.134911592173467,0.344049701143227,0.723741950303027
HSPA9,0.500255675518581,0.421419839460324,0.84194979155101
HSPB1,0.782300123985214,0.00208347412921281,-0.559641587199507
HSPD1,0.196171012307363,0.177852352975594,-0.93664520147097
HSPE1,-0.283291073855893,-0.346696291519452,-0.3364996714145
HSPH1,0.359061482210316,0.248102138728138,0.148831403707248
HTRA1,0.00865673943743358,0.460408568042407,-0.675805156219336
HYOU1,0.441039274878714,-0.305747006714936,0.0726527513776362
IARS,0.427077794474825,-0.391094837009561,0.387840980584393
IBA57,-0.229033109081097,0.567958499763752,-0.308450689593761
ICA1,-0.0977282931262877,0.0495476033363006,0.723408732242051
ICAM5,-0.00128500583839966,0.187822151468766,0.83841283702331
IDH1,0.624617932066765,0.14642253986667,0.908261959503806
IDH2,0.314206626588506,-0.17934396784726,0.642064213364442
IDH3A,0.0937293206335032,0.133227691459205,0.806104669417619
IDH3B,-0.0924709756814348,0.418623507529565,0.524789729309837
IDH3G,-0.190963934654556,0.0622821915962142,-0.68383910664297
IGBP1,0.0754932566259342,0.236845615658111,-0.86030064704367
IGSF21,0.23953876216188,0.165547965455426,0.334033757090275
IGSF8,0.196486795143699,-0.0156269591084199,0.567530845040753
IGSF9B,0.749546357448283,-0.597464920615056,0.0731145185481413
ILF2,-0.419503136363843,-0.627072820530427,0.439203110872948
ILK,0.242038980186028,0.388653949326086,-0.910944909354069
ILVBL,0.124640348992296,0.34330696782841,-0.864196149518587
IMMT,-0.0391730446503843,0.330883039203507,0.373807974039659
IMPA1,0.0690172285141415,0.393428924626052,0.568977105920921
IMPDH2,-0.244627672349905,-0.224364910006941,0.892808255366598
INA,0.79159927066439,0.610434588231451,0.0542790973404549
INF2,0.1457933374885,0.365925033888938,0.456586110726921
INPP1,0.175461654776616,0.281042882964099,0.59631725727462
INPP4A,-0.297298541624526,0.327278099825282,-0.0246911116819171
INPP5A,-0.39180822719031,-0.395851382915165,0.674362094972517
IPO5,-0.390600421768544,0.309641347057031,-0.0770716495485879
IPO7,0.465279839405825,-0.498722825279614,0.823539032503884
IQGAP1,0.170736813434357,0.49030672740723,0.23723639569029
IQSEC1,-0.472962523040582,-0.24075321596504,0.95531380082192
IQSEC2,-0.279096085842748,-0.32658431325786,0.876086222224507
IQSEC3,-0.462817836812217,-0.187484395360919,0.70356768277852
IRGQ,0.538202575771752,0.136620929178014,0.494874867570589
ISCA1,-0.380878890563799,0.208139961406225,-0.725537877768954
ISCU,0.269383635823541,0.0982597821208168,0.533485626030403
ITCH,-0.183947534551592,0.00236778294507038,-0.0227076034739545
ITGA6,0.422420768238283,0.547708935214686,0.477089789024896
ITGAV,0.662497749917345,0.533565181437664,-0.276604615660186
ITGB1,0.61192482288342,0.333543124212462,-0.591704144975924
ITGB8,0.3524160040931,-0.228434997328282,-0.577996346790986
ITPKA,0.124249057270117,-0.710515632410577,0.898013561798583
ITPR1,-0.339597053615425,0.0438369481458981,0.905857789175129
IVD,-0.314677626792092,0.186023268893671,0.399018135901763
JAKMIP3,-0.228301793473885,-0.0662754144303832,0.635597015442545
JAM2,0.237339534735696,0.10451116264223,0.386390768167456
JAM3,0.358724674579972,0.191164727034652,-0.563720268861715
KATNAL1,0.0511907674346655,-0.0590949913024022,0.113953930379812
KBTBD11,-0.551516402810177,-0.357207196320708,0.834038881091024
KCNA2,0.214708568833818,0.518102425322414,0.425736434277202
KCNAB2,0.0538593789616103,0.376304378480654,0.707980596937168
KCND2,0.223970043204978,-0.0045785850563504,0.0727777164719834
KCNIP4,-0.00779859737882123,-0.163968659719819,0.399590002212153
KCNMA1,0.0623071421457669,-0.0365934011590076,0.893464146635013
KCNQ2,-0.888999910224979,0.181376267182928,0.668976323831202
KCTD12,0.466653996314329,-0.107201124592681,0.949957379677184
KCTD16,-0.356222905085243,-0.113010897218649,0.603301699576351
KDSR,0.292826147761361,0.310560086990217,-0.18297850879924
KHDRBS1,0.241568286228886,-0.0793819655007854,0.25692899769374
KIAA0513,-0.526086439746212,-0.168221909717174,0.915518848869255
KIAA1211L,-0.530657304645332,-0.167353963328727,0.524995915390749
KIAA1217,-0.384839056533033,-0.444414460072171,0.78085338845529
KIAA1549L,-0.0579984934374932,-0.126816502824945,0.836950275425518
KIF21A,0.277934504890001,0.381117700069152,0.133806233524953
KIF2A,0.299399979575182,0.0604528284592906,0.619403347147244
KIF3A,0.507297966445283,-0.198485288207733,-0.220538333182185
KIF3B,-0.097503662369899,0.529617490282609,0.290532400635614
KIF5A,0.474053964947675,-0.563879595283447,-0.203073560362742
KIF5B,0.613097607138866,0.49705179746261,-0.467114289236289
KIF5C,0.190756110145749,-0.147675331248725,-0.541354853134009
KIFAP3,0.259248213973731,0.239709214511928,-0.45876443378242
KLC1,0.206759276872732,-0.115312855959766,0.256044304104977
KLC2,-0.0437772347396059,-0.182737243036651,0.289298394627659
KPNA3,-0.143426408048052,0.29499987228824,-0.238869766648978
KRAS,-0.121670154228706,0.100063298226955,-0.83368830653903
KTN1,-0.12042599205171,0.279883692720634,-0.123059120891694
L1CAM,-0.401295662988042,-0.175504354503839,0.542517041767914
LAMA2,0.186927307469388,0.184677813209294,-0.714855353777888
LAMA5,0.0555902627857426,0.0373170035926573,-0.222681641872296
LAMB2,0.550466650363845,0.543705109805742,-0.93003844079299
LAMC1,0.59545101365081,0.423076926156427,-0.444641149313451
LAMP1,0.091937641858382,0.196311929995946,0.149688755592437
LAMP2,0.130462070198835,-0.525564740971573,-0.117391654700388
LAMTOR4,-0.067076912431022,0.0258281588422187,-0.600478686647378
LANCL1,0.0243687717679238,0.0319465841127919,0.982682720847055
LANCL2,-0.417315671755715,-0.126159830051459,0.863429495440608
LAP3,0.528314492526975,0.26250784402162,-0.555855514865963
LASP1,-0.211454460732424,0.276952741316814,-0.738834882335728
LCMT1,-0.350043044841863,-0.103027294027505,-0.83743137395075
LDHA,0.384194851774251,0.251153898433768,-0.921783346787418
LDHB,0.331001438391771,0.0789544735525246,-0.831763241537083
LETMD1,0.0241160560902751,-0.113544962076491,0.525631225169029
LGALS1,-0.151639418905905,-0.252425227233644,0.609768856413761
LGALS3BP,0.258678266352171,0.631192840462373,0.533365829149569
LGALSL,-0.0130974561814204,-0.00528387209691505,-0.66442256631574
LGI1,-0.123421759821905,-0.157015003000152,0.277854382067751
LGI3,0.105926850927185,0.547869228638503,0.873622912827935
LHPP,0.444542208563104,0.307639729162903,0.813061372161224
LIN7A,0.203563201387668,0.321552005027007,0.59575639305847
LIN7C,0.574294700457026,0.618005613587556,0.439898577865807
LINGO1,-0.142686427040914,0.296653495491649,-0.385803621365053
LLGL1,0.39122328967151,0.519617521163383,-0.76226205292689
LMAN1,0.522948178735425,0.264212190904417,0.328962262449071
LMBRD2,0.0921500075944166,-0.187533923571039,-0.136181906728449
LMNA,0.303201867696868,0.38468193880117,-0.0763677783247265
LMNB2,0.0389826545881081,0.373350697727081,-0.186831781833668
LMTK3,-0.197976700086743,0.0350049705514698,0.683160198172511
LNPEP,0.214166227475998,0.268729134954651,0.629768845514145
LPCAT1,0.225269628215594,0.0606064633234316,0.54443559023088
LRP1,-0.21572811291465,0.247042087946644,-0.863203989054293
LRPAP1,0.224246887648816,-0.306133395418746,0.596770721341367
LRPPRC,0.756335170970919,0.0597435654168904,0.294960291650563
LRRC40,0.0895981465478835,-0.452610722351845,0.164367046065165
LRRC47,0.682945506654454,0.126056174284153,0.804646544652542
LRRC59,0.129685093154015,-0.216933067185615,0.596212148060598
LRRC7,-0.787937159100587,0.131194732778255,0.679116559619385
LRRC8A,0.618065524896764,0.588943461392322,-0.529973883841507
LRRFIP1,0.542299839687236,-0.121856898959202,0.275267106417017
LSAMP,0.29226376406415,0.439847968793302,0.892442446619991
LUZP1,-0.223034824592044,-0.160599243152399,0.245303588493238
LY6H,0.474051301360482,0.33807432545992,0.39713821126602
LYPLA1,-0.505148641447046,-0.341795347594752,0.320528695500855
LZIC,-0.282261584487278,0.249976169022078,0.466188940801201
LZTFL1,0.315968463789002,0.157544466154212,0.63580666940042
LZTS1,-0.186534281141556,-0.56571203602469,-0.493530272073983
MACF1,0.189503141307208,0.106074201912513,-0.440064254770685
MADD,-0.521603795434021,-0.0806452094528228,0.426278431126277
MAG,0.388356306613942,0.347513713130558,-0.0619297515545373
MAGI2,0.60747760691019,0.373040815841138,0.0623898458188747
MAL2,-0.408308338123204,-0.0346835579811912,0.341557009285272
MAOA,0.32647924998849,-0.0907629115451947,0.644075906654546
MAOB,0.0904431828637673,0.350847989589993,0.653855258761732
MAP1A,0.467725373104166,0.159183122871018,0.80632304763543
MAP1B,0.65956294464332,0.330563027610482,0.575643766970461
MAP1LC3A,0.221943353885731,0.179893096327016,-0.352948835714335
MAP1S,0.147545742273078,0.0410191708022309,0.175056548285288
MAP2,0.571116797570988,0.276595313082961,-0.136520743502538
MAP2K1,0.0396563648268409,0.11699316577359,0.441597700821355
MAP2K4,0.397460390471723,0.412384907165609,0.629285588202819
MAP2K6,0.430555282145096,-0.193818802216498,0.148446144563136
MAP4,0.118025791712424,0.421084985609345,-0.679701665213216
MAP4K4,-0.223493607508023,0.730973610667986,0.0296636654322473
MAP6,0.179830098351326,-0.234343690482005,-0.91126658380247
MAP6D1,0.57064221227755,0.568693697345073,0.298938219628164
MAP7D1,0.60042369960863,0.247410719400054,0.185512283441983
MAP7D2,0.622990003206032,0.547628188017923,0.602525691787593
MAPK1,-0.66030426492102,0.133955533211135,0.889684350938942
MAPK10,0.307306449018185,0.0289353778465285,0.610076389289976
MAPK3,0.468720238002982,0.346153325994752,0.213935655643453
MAPK8IP3,-0.431525373378642,0.125554627065594,0.866065399878951
MAPK9,0.32118078220232,-0.224458643302778,0.704069718725466
MAPRE1,-0.442560334832034,0.29394247993947,0.973835482459661
MAPRE2,-0.0590588107752381,0.105659094057066,0.603241174322228
MAPRE3,0.682287517639925,0.26268236820882,0.317341119537046
MAPT,0.136284573119407,-0.0461194717223581,-0.766207680439892
MARCKS,-0.287020285759249,0.0257334038681152,0.269898754392492
MARCKSL1,0.0953581726156108,0.460633597216423,0.816754417226966
MARK1,-0.329791597217938,0.0328247292645018,0.668441306102298
MAST1,0.518201518850953,-0.324457326833179,-0.0581222854931086
MAT2A,0.267727156665979,0.387080101060769,-0.929124776104092
MAT2B,-0.190702387382294,-0.260517914541951,0.511904187598421
MATR3,0.575813548713045,-0.0118839195201836,0.235879948784764
MBLAC2,-0.0228868079802422,0.438372191346848,-0.000935248894993741
MBNL1,0.313342441145123,-0.362783677433545,0.831240237292709
MBOAT7,-0.249415586056425,0.047012016159189,0.569746572993696
MBP,-0.0104582407197795,0.471785237137222,0.70454079063132
MCAM,0.465774548062274,0.390194586353585,0.492571392975244
MCCC2,0.594673364343303,0.35413440033061,-0.153225227435824
MCTS1,0.366314562410988,-0.0314688800616624,0.413157801910689
MDH1,0.203604022281487,0.462002733879601,0.131955329555093
MDH2,-0.254340995622828,0.292860946664062,-0.135546829135019
ME1,0.382745942483871,0.00768789766979495,0.954526217479899
ME2,-0.464681981926468,0.60257325992021,-0.752161980737166
ME3,-0.210775434490331,0.396957973071296,0.222378355965144
MECP2,0.06527854009293,0.370432717040077,-0.872928017632226
METTL7A,0.764039979871366,0.30902498036338,0.023131695457456
MFN2,0.765835545161398,0.267746602332899,0.997673071896108
MGLL,0.0939824709951901,-0.0547252049167487,0.55285733044364
MGST3,0.404863356201834,0.0444503502109195,-0.372299004220793
MICAL3,0.174104080481557,-0.514812177872569,0.305330890504214
MIF,-0.219171815340648,-0.012053361053244,-0.227097605425754
MINK1,0.281684053693516,0.00743664629543624,-0.467858840514395
MLC1,0.720024063797309,0.195206251055309,0.200249694457119
MLEC,0.233655542989452,0.563352412703576,-0.97770984991779
MLF2,0.280962819860623,0.00158901186173212,-0.924843058707317
MLYCD,-0.0140647281678321,0.407676269278451,-0.262460120215419
MOB2,0.0287144097023204,-0.592619744807136,-0.75593859406912
MOB4,-0.286652330401382,0.0513598546377708,-0.0347298063401614
MOBP,0.255453744876886,0.185428256925816,0.0800287995610724
MOG,0.440970331048664,0.431891532416991,-0.376567850272979
MOXD1,0.108886832253106,0.308929928057249,0.687328197726009
MPC2,0.496174652605417,-0.020100142261679,-0.24563672361305
MPI,0.388176767764023,0.00993932521440428,0.972218841638092
MPP1,0.117695209287608,-0.305524711677891,-0.520616188205877
MPP2,0.27769034826668,-0.0154800177743689,0.776677059195757
MPP6,0.276229869424057,-0.451633479783005,-0.402399054072506
MPRIP,-0.158647512141873,0.374835134094104,0.53736378644443
MRAS,0.373312027188875,0.0153889516781051,0.139062983499182
MROH1,-0.417288722191563,-0.316610547276191,0.822315012254315
MSN,0.572284135305724,0.394375072020574,0.878084650465005
MT3,-0.458477527918049,-0.131692877406403,0.779187956642892
MTCH1,0.173768444185289,-0.0526695224781155,-0.338071129975628
MTCH2,0.0876671768111544,0.338528119113119,0.584943934041983
MTIF2,0.686687562356399,0.0623571479381106,0.0142430180649065
MTMR12,0.0327111320442822,-0.210605505876585,0.104736735671099
MTMR2,-0.288986945778276,-0.201957550642701,0.484632949915258
MTMR9,-0.0699783617531124,-0.456544046121369,0.729818403611
MTPN,-0.459132582746551,0.171095879067871,0.100947821013476
MTURN,-0.3672759039075,0.0146939240063325,0.511641064228466
MTX2,0.473539628683974,-0.0464887169655424,0.195913849945062
MTX3,-0.11038491662086,0.155870242868241,-0.842228213433333
MVD,0.393703914544008,-0.217956952481896,0.189562510471776
MVP,-0.0854238385835534,-0.0713544959202706,0.479871319413351
MXRA7,0.129695798884667,0.185155023895147,-0.641783410032094
MYADM,0.384414166262874,0.123142133928357,-0.832178761015039
MYCBP2,0.380375467047846,-0.0153606603438803,0.393254897954662
MYEF2,0.21279623512215,-0.255565284737209,0.983002702040468
MYH10,-0.502923523671967,-0.446192966171952,0.440032814228306
MYH14,0.309300313665057,0.56492091565421,-0.216812363237473
MYH9,0.403055177454171,0.271086079855035,0.286829574515855
MYL6,-0.0177563657332542,-0.0689755227785271,-0.16265344701543
MYL6B,0.361282194229186,-0.0775584560199173,-0.783287273763483
MYLK,0.319424561442218,0.593217463779688,-0.923221836096843
MYO18A,0.386212825109909,-0.0273386174423143,-0.549558576777129
MYO1D,0.296067456295453,0.527835926807831,-0.191037649958731
MYO5A,0.283907825720938,-0.0383193092019192,-0.339597904537
MYO6,0.570577585369818,0.661742313810392,0.507847981693043
NACA,0.673328880472106,-0.418495318272825,-0.200332083788006
NADK2,0.0856100455323558,0.318592599324365,-0.734135247593354
NAE1,0.289549619826648,0.0845692979107567,0.897200808549067
NAGK,0.282541174630335,-0.166836471752876,0.0247253016754966
NAMPT,0.377891175567385,-0.0824811668667673,-0.00717985502417861
NAPA,0.494034821784976,0.26615411841503,0.101555766325813
NAPB,0.11787706656103,0.457895573886934,0.728180897652431
NAPG,0.201006754422863,0.2465177887982,0.169029094520059
NARS,0.576265974063326,0.0741273318160836,0.446767646554772
NAT8L,0.0540918630648787,-0.0548702968627569,0.735440751024668
NBEA,0.369313979001051,-0.00504195320553023,0.597322366701746
NCALD,-0.12619839791483,-0.00354948343018651,0.217480016059991
NCAM1,-0.26223378106881,-0.121363902786873,0.43838778088757
NCAM2,-0.371838820923158,0.316741332644932,0.942258351378084
NCAN,0.415593004704021,-0.00890173181053708,0.667050599280703
NCDN,-0.160178633318026,0.17374484546487,-0.806678252811111
NCEH1,0.291391137374766,-0.507494532341318,0.83107080528663
NCKAP1,-0.46259696122478,-0.0506874573874149,-0.464789709723818
NCKIPSD,-0.402479848350993,0.575553869572793,0.99540849306062
NCLN,-0.150418893803806,-0.185871002867408,0.938647705900693
NCOA7,-0.352542732166121,0.0621471543161524,-0.0403009834880985
NDEL1,-0.3806744441011,-0.34902557610844,-0.673028674598143
NDRG1,0.542590938111039,0.468964835863857,-0.892857242670244
NDRG2,0.807155522205884,-0.0458015938022258,0.0682094533439344
NDRG3,0.374660233858293,0.165721703964884,0.450615592332457
NDRG4,-0.747058622036091,0.152887284991673,0.0420092883122267
NDUFA10,-0.702039150337639,-0.242262243204169,0.228281853303738
NDUFA11,0.284195452326893,0.265763203169163,-0.412215834882425
NDUFA12,0.323118524593368,-0.0386753516575228,-0.609923148348092
NDUFA13,0.70001504287728,0.290273704424701,-0.942833034665526
NDUFA2,0.226113758250392,0.405520682109763,0.177182483324306
NDUFA3,0.38579874143191,0.0675120916570185,-0.900715242200284
NDUFA4,0.263127835282845,0.485308869542511,-0.0139189940811093
NDUFA5,0.300027240385819,0.171783259423397,-0.614335250494754
NDUFA6,0.47975121249607,0.522577426808392,0.702432191318476
NDUFA8,0.383541614397389,0.00953521058588194,-0.705441008038121
NDUFA9,-0.282010133151711,-0.135230681496806,-0.173929751380391
NDUFAB1,0.476215265160445,-0.0264378152937642,0.324243866980914
NDUFAF4,-0.193792431220722,0.0578171151370623,0.536767714721429
NDUFB1,0.0252829693937537,0.136181906334847,-0.562503478366262
NDUFB10,0.475253069568704,0.208436236006418,-0.0269528915704068
NDUFB11,0.465870314636523,0.287999160870641,-0.704686185594212
NDUFB3,-0.316376704527877,0.317346032440717,-0.327671240420365
NDUFB4,-0.183082119501501,0.174685922437897,-0.817455482609245
NDUFB5,0.149840251489215,0.527685888202119,0.966678482782196
NDUFB6,-0.0497924699878579,0.350564673514574,-0.662954812603202
NDUFB7,0.394864877631633,0.23636585520249,-0.590823978954649
NDUFB8,0.383972272906621,0.632475622506668,0.181417354237613
NDUFB9,0.34139574443634,0.290761720759667,0.947932048931069
NDUFS1,0.479750404990722,-0.189579148199963,0.881671806688243
NDUFS2,-0.240360636751654,0.116058292033513,-0.230115197983926
NDUFS3,0.771527937610395,0.589503990330896,0.771900234322695
NDUFS4,0.50266893058213,0.0863070767391974,-0.636695039386557
NDUFS5,0.0784685242041156,-0.236019147121006,0.839078012094302
NDUFS7,-0.185843635015442,0.304670396021342,0.24686294230777
NDUFV1,0.176721729682069,0.268491165667086,0.470537364258852
NDUFV2,0.428647628933593,0.406148519204218,-0.441494861917822
NEBL,-0.32301159310548,0.547672455347206,0.997933560105893
NECAB1,0.343191503890636,0.0942191070567401,0.423669233738127
NECAP1,0.158058750294795,0.461111602220652,-0.880946894358971
NEDD4L,0.0802985271012786,-0.339448029397858,-0.593852410981426
NEDD8,0.19361833156306,0.219791483224565,-0.0184264126243894
NEFH,-0.0174550372094903,0.646904418041254,-0.00606086085086526
NEGR1,-0.482893959129298,0.234999794919102,0.999570566647472
NELL2,-0.70193448031483,-0.30061615271364,-0.43764832416581
NES,0.256929193067743,0.308166425178371,0.711624774796432
NFASC,0.324102337561131,-0.424441673087401,0.205725051608461
NFIA,0.476564592561473,0.113510764964289,0.475280523059839
NFS1,0.707208455318712,0.576452088671689,0.688519764005722
NGEF,-0.393283913361301,0.311465871533923,0.206318025287119
NIPSNAP1,-0.17816045809319,0.127531202461241,0.193269372463405
NIPSNAP3A,0.388068590111683,0.0717558683337613,0.737639492356766
NIT2,0.684500959300608,0.372221643749626,0.443122468832109
NLGN2,-0.239798107883702,-0.113468771821012,-0.891780235314805
NLGN3,0.0227910915643926,0.547063918324271,0.0978463799001019
NLN,-0.150639142149053,-0.000210999240661567,0.684689996965291
NME1,0.0871161861333206,0.0339717267728365,-0.564360012668344
NME2,0.0337523138550541,0.152582996202854,0.875243349300614
NMT1,-0.0204757638265193,-0.0519860635669651,-0.127649577904838
NNT,0.123800941133597,-0.0644212254558895,0.94901518579817
NOMO1,0.101333949215966,0.0246800966354707,0.23929090121092
NONO,-0.14651255858718,0.0163554319413104,0.704185753688452
NOP58,0.465634761123396,-0.428942580207693,0.526173320066454
NOVA1,-0.185598643702793,0.0010198960007091,-0.327759658902248
NOVA2,0.0552513744847293,0.0985139405018274,-0.901139357050725
NPDC1,0.74326609112993,-0.143020753019209,0.919329939925295
NPM1,0.313729540619804,-0.594091021201264,0.625942013404868
NPTN,0.0232513567734728,-0.156925920268998,0.665918733723872
NPTX1,0.166274708869671,0.203821209234545,0.872968971517751
NPTXR,-0.808375139231185,-0.055442362841984,0.870682822083601
NQO1,0.248135823059383,0.13203718225744,-0.00331446403528181
NQO2,0.17474838771176,0.198915061245651,0.594537623283778
NRBP1,0.150175720737159,0.0761135222948005,-0.264361728391248
NRCAM,-0.136710348792766,0.307878739260573,0.67051559663182
NRGN,0.358321742068975,0.102300377881332,0.354463343670357
NRN1,-0.10941762691861,0.333813947420668,0.52570263182515
NRXN1,0.0450549001798718,0.242789026784257,0.471053218449972
NRXN2,-0.482968333271607,-0.184279285659178,0.363877581363001
NRXN3,-0.00173181396503504,0.0952713637919278,0.224128979512369
NSF,0.0467511432829649,0.331079810721084,0.641859876274389
NT5C2,0.365619586970365,0.0848561644227441,-0.335025613406859
NT5DC1,0.277342927883739,0.467649046473585,0.396440185709254
NT5DC3,-0.544082834100145,0.187535681496253,0.807944231120252
NT5E,-0.379764025355701,0.282017623359646,0.614439867366741
NTM,0.52067202520524,-0.205028838271493,0.265653809171944
NTPCR,-0.651807513652334,-0.676667681141743,-0.253959084006817
NTRK2,0.146625709993707,0.343637233075796,0.173647718053732
NUCKS1,-0.518111360583482,0.321840844031865,-0.372516605330222
NUDC,-0.481306389437499,-0.534925114643058,0.79402895736678
NUDCD3,0.275669977947007,-0.145890885362314,-0.415440084957211
NUDT16,0.000825243812086627,0.153742076874142,0.451267422165359
NUDT21,-0.170720433268512,-0.0769187526828534,0.726076724451743
NUDT4,0.202012487794274,-0.0326372108475551,-0.483083049152772
NUMA1,0.360694664241149,0.531478116680613,-0.310499652319489
NUMBL,0.0951578321044251,-0.425079644661797,0.252128510889089
NUP155,0.436755715050914,-0.0270936823778154,0.740165201914864
NUTF2,-0.942709797223584,0.0135791453550742,0.409072570198103
OAT,0.398876243668956,0.317200548407261,-0.764693013954706
OCIAD1,0.0453820568227878,0.356015506427219,0.844889050534557
OCRL,0.0522095401196877,-0.150611062676826,-0.377238575850983
OGDH,0.627981695074679,0.0884758913778162,0.985138102768479
OGDHL,-0.14659061969123,0.547980068539058,0.407193761206023
OGT,-0.21265305906632,-0.209214216827999,-0.721222541301697
OLA1,0.268388832521063,-0.49420865028014,0.760978657748588
OLFM1,-0.104750842098735,-0.471090914832608,0.933751289862881
OMG,0.362469486283414,0.0244479889621363,0.489332719225201
OPA1,-0.504206882312362,0.399837278856132,0.683660548332262
OPALIN,0.306792633383217,0.311131083507806,-0.21818189335209
OPCML,0.243043781699186,0.141633809533572,-0.0159660630436322
OPTN,0.0428763995132034,-0.24142487438019,-0.133727137765426
OSBPL1A,0.456198363976654,0.204807091192971,-0.435045297844867
OSBPL6,0.124180285559469,0.0115894905978392,-0.420621767614427
OSBPL8,0.109592114942885,0.375267073749783,0.5612852184095
OSTF1,-0.0104047326245857,-0.0788783956340595,0.381572476062942
OTUB1,0.225366825786144,0.213480361014974,0.421851771362286
OXCT1,-0.197982065177899,0.328243846604783,0.130883966758815
OXR1,0.643421655691546,0.297788347078466,0.654968603261203
PA2G4,0.258185458477438,-0.464989778956143,0.9873728005915
PACS1,0.277631406073415,0.0384797131410822,0.477367628463848
PACSIN1,-0.343546801447966,-0.0876896310549746,0.960543456921603
PACSIN2,0.76788480995082,0.560377551222609,-0.487841247842594
PADI2,0.40305158264318,0.260967074645352,-0.23669894245676
PAFAH1B1,0.759925292090802,0.133557139543884,-0.320196728178701
PAFAH1B2,0.060926925576821,-0.274850070887974,0.44402945311927
PAICS,0.539330706457162,0.0789739424354544,0.904622382984588
PAIP1,-0.441990493915844,0.182068254956763,0.908464885772073
PAK1,0.603815276326324,0.144297071920919,-0.521595966732594
PAK2,-0.16292985444065,0.125969045376392,0.928980620010194
PAK3,-0.00804338346158644,-0.226759054056679,-0.0841633105340883
PALM,-0.111655602829247,-0.00258177408711986,-0.972692058939492
PARK7,-0.561838250709905,-0.350511582683514,0.334892433779418
PARP1,-0.417343605811442,0.459648766697209,-0.542005069501188
PBXIP1,0.745839959247679,0.480165744311709,-0.192518888839624
PC,0.478812077900742,0.447721472016552,-0.353987828364513
PCCA,-0.085082871433611,-0.0338618197642563,0.566884349674321
PCCB,0.045588463984023,-0.179371004926834,0.226256378751303
PCDH7,-0.238795450015251,0.159838620950613,0.591301787742729
PCDH9,0.383529857112182,0.0507765857552002,0.762620044979691
PCLO,-0.541464890789045,-0.0948566552939924,0.865967143864214
PCMT1,-0.0583685371540555,0.0954132213486455,0.514610976623149
PCSK1,-0.0784772830230589,-0.319024819225194,0.126383118068514
PCSK1N,0.158598419061197,0.241468832466712,-0.449901694540524
PCYOX1,-0.0219347272435487,-0.37147184807945,0.571821290109412
PCYT2,0.297896400204798,-0.204539344692727,-0.784585672537348
PDAP1,0.174441444976959,0.210213603442895,0.447001374370786
PDCD5,0.403966369709963,-0.0310074745243343,-0.744374764657878
PDCD6IP,0.113176212864567,-0.192003984403445,0.344733716787529
PDE1A,-0.132607276666431,-0.0726479306501946,0.622690208903022
PDE1B,-0.312056157708655,-0.147949512891543,0.795996448580862
PDE1C,0.349271387007139,0.249919993995869,0.777762490316745
PDE2A,-0.827943656374084,-0.113414587367055,0.782594204107311
PDE4D,0.0717995070246028,-0.0379034742393237,0.367468329643757
PDGFRB,-0.101172567290399,0.105453489017952,-0.341436325538152
PDHA1,0.0598511493907163,0.346797832344054,0.695405813899194
PDHB,0.191832094934752,0.473286806603345,-0.155239393376493
PDHX,0.305440371351468,0.301898932113573,-0.308366411845337
PDIA3,-0.229061055141218,-0.731580947631468,-0.73238334631654
PDIA4,-0.134299362293311,-0.416755972988777,-0.366839571934531
PDIA6,-0.0924469417890647,-0.707684846149838,0.100342574205307
PDK2,0.731695362571808,-0.00463319739235269,0.543424684412114
PDK3,0.21511867307649,0.0479092149624874,0.867208542182773
PDXK,0.38856067739543,-0.394658801916259,0.72847297626279
PEA15,-0.273877871646734,0.110153509678681,0.219842806137228
PEBP1,0.104688692064867,0.208409675932106,-0.0447709441811522
PEF1,0.492614149188402,0.431762910350576,0.529738393468017
PEPD,0.330895169331734,0.472066961082985,-0.908441850136646
PEX14,0.133174887206807,-0.43455541886622,0.35508501145298
PEX19,0.308876051797746,0.452624564184338,0.035526752321193
PEX5L,0.0254107504502135,-0.120420849360241,-0.505700310877291
PFDN1,0.00219585968385975,-0.357587315842827,-0.145419037257744
PFDN2,-0.349896566037977,-0.300133975230939,-0.114098983526761
PFDN5,0.183947058195299,-0.130589734630215,0.691081519086883
PFDN6,0.025309470884545,-0.643705394435961,0.612668120514042
PFKFB2,0.411323865141069,0.154040857674503,0.122359283096175
PFKL,-0.31361315231627,0.621037758376804,-0.0433471317315745
PFKM,0.402953225961087,-0.41203554021403,0.0184914330240962
PFKP,-0.0355169494513435,0.0945153068564231,0.071603477606149
PFN1,0.409665598636197,-0.349343712482144,0.108982147236939
PFN2,-0.567074079461516,0.343769786897214,-0.985755205637948
PGAM1,0.226986903556196,0.0660569325434306,-0.193219256729154
PGBD5,0.645200390881653,-0.179427723357195,0.861891502053974
PGD,0.0882371431279205,-0.15381356926508,0.926492228147543
PGK1,-0.0392457379425423,0.383251034945761,0.122392196653548
PGM1,0.504298121659043,0.428713102055984,0.992974237367186
PGM2L1,0.145168863112563,-0.164036553508701,0.398926692087424
